name,RA_1,Dec_1,REDSHIFT_1,PLATE_1,FIBER_1,MJD_1,UNIFORM_TARGET,MI_Z2,LOGLBOL,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL_MGII,EW_MGII,LOGL_BROAD_MGII,EW_BROAD_MGII,LOGL_CIV,EW_CIV,VOFF_CIV_PEAK,LOGEDD_RATIO,Z_HW,E_BV
132729.67+285730.7,201.873663,28.958529,2.0336999893188477,1978,356,53473,1,-27.04265029622954,46.879053035378945,0,0,0.0,-26.96832998939379,-1.0,44.177108484400264,34.94750676854225,44.177108484400264,34.94750676854225,44.6723491109809,41.89403013676775,1224.5992077358874,-0.5736671666549356,2.037141,0.01351975928992033
133338.71+292631.3,203.411303,29.442031,1.825600028038025,1978,458,53473,1,-27.373217746221506,46.971211401691775,0,0,0.0,-26.72073534292923,-1.0,44.44408498876234,42.39911991166817,44.4435785444399,42.34970579459208,44.88430785389083,50.70398349366605,476.9165062668784,-0.6526403766279714,1.827335,0.011442550458014011
133249.19+285458.2,203.204978,28.916187,1.7431999444961548,1978,468,53473,1,-26.781746147314767,46.635162865743595,0,0,0.0,-26.985779371115214,-1.0,44.18112540434348,48.67232772001629,44.17800942160648,48.324362539203946,44.53671069616964,40.76564290374469,669.3564153746721,-0.6209019435900061,1.742419,0.012261793948709965
133411.60+292017.6,203.548361,29.338233000000002,1.8569999933242798,1978,540,53473,1,-26.85314618253848,46.6255471808381,0,0,0.0,-27.07048796353999,-1.0,44.12259364837159,44.462045705412166,44.104046646881365,42.60322141956576,44.74640896800728,84.23450377265627,412.7423614718463,-0.8866844619652596,1.859938,0.01030209381133318
112827.74+310801.4,172.115612,31.133733000000003,1.7797000408172607,1979,8,53431,1,-27.083451391727603,46.792820285105456,0,0,0.0,-26.828141857685342,-1.0,43.99633223455638,21.807133626710968,43.990871226156656,21.53463803866783,44.378124170311565,17.089963334803606,230.84088838690047,-0.12893318790708008,1.789666,0.0182106364518404
111957.20+304610.0,169.988352,30.769467,1.7353999614715576,1979,184,53431,1,-27.01925418745497,46.79401168879247,1,0,0.0,-26.85686716649017,-1.0,44.176531761342986,34.40287554868649,44.14690177836434,32.13399793326724,44.51511047762402,34.17400957920545,1011.1663639411157,-0.4199995944684929,1.73809,0.014646589756011963
112029.59+304426.8,170.12329499999998,30.740793,2.02020001411438,1979,196,53431,1,-27.476891038222952,47.1061413239516,0,1,10.325146825748117,-26.769828766778758,60.775004953040934,44.30308397302964,30.772903604212928,44.289292411360954,29.811025411947973,44.609230006290986,21.093455080964286,-862.8912709664357,-0.3859909521895375,2.026691,0.014397984370589256
111442.24+383219.6,168.676008,38.538782,1.6704000234603882,1980,186,53433,1,-26.779677820385263,46.629645913776514,0,0,0.0,-26.96355873147382,-1.0,43.912911481874744,26.726099424445295,43.90840389499234,26.45014108008041,44.48855155624762,31.142975417455176,434.13527171652595,-0.7990710890339727,1.672778,0.01618357002735138
111343.61+395830.6,168.431739,39.975187,1.8437999486923218,1980,432,53433,1,-27.516235175218746,47.007792061666656,0,0,0.0,-26.668796383945317,-1.0,44.234932615726244,23.594321882513118,44.234932615726244,23.594321882513118,44.68644841631876,23.099032433660277,434.13527171652595,-0.9341749746615022,1.852673,0.015143083408474922
112100.22+394945.0,170.250945,39.829173,2.0327000617980957,1980,604,53433,1,-27.281362662675637,47.03758699837269,0,0,0.0,-26.825168577110446,-1.0,44.25825376259641,30.739415569860277,44.24803668303369,30.024689628004104,44.59603207753673,23.168410402259724,615.9132992549629,-0.6480820361215294,2.041971,0.02241138555109501
105001.95+295756.3,162.508131,29.965658,1.8976999521255493,1981,194,53463,1,-27.03159906243012,46.6795245989226,0,0,0.0,-27.015958313441992,-1.0,44.07926408755926,34.99557612651022,44.075465870396954,34.690849149290436,44.493899201245746,39.905501750158244,669.3564153746721,-0.6085537273177763,1.905622,0.02257610484957695
104824.32+301616.8,162.10136200000002,30.271359000000004,1.7091000080108643,1981,278,53463,1,-26.80797509923913,46.719211282387526,0,0,0.0,-26.91351943996569,-1.0,43.90053304470769,21.532804197968417,43.894954219549895,21.25796884031434,0.0,0.0,300000.0,-0.6223402112713146,1.712419,0.02687143348157406
104703.64+310457.6,161.765176,31.082689000000002,2.006999969482422,1981,371,53463,1,-27.041648813952822,46.69649030211222,0,0,0.0,-27.055856412097516,-1.0,44.156267940167304,40.342199535518155,44.128410206226825,37.859342853304774,44.4713550067513,35.548481931908285,541.0768948833111,-0.4239473741390398,2.008208,0.0193941667675972
105239.25+313417.5,163.163567,31.571551,1.6859999895095825,1981,604,53463,1,-27.0513803860608,46.62011895805209,0,2,42.572089048245836,-26.968845596449466,396.25117071911524,44.164182906570346,48.22776679763409,44.161700706821776,47.9529083688914,44.894768550754165,107.48212869522766,-197.59866762631228,-1.1056062009736536,1.689025,0.02646329253911972
105422.68+303425.8,163.594523,30.573859999999996,2.023200035095215,1981,636,53463,1,-27.27606789859931,46.81134190306471,0,0,0.0,-26.910638110245294,-1.0,44.160628345013876,29.932381265073214,44.135343447625154,28.23945891025506,44.48384898869266,26.384900828479267,145.20195624688816,-1.1043642208739115,2.033255,0.02964966930449009
103422.48+324928.1,158.593698,32.824494,2.0357000827789307,1982,234,53436,1,-27.065384300919916,46.80372587674332,0,0,0.0,-26.969627125315778,-1.0,44.15838737582817,33.033098175240944,44.12645687872318,30.658300832459474,44.57060648198755,34.83772939987665,1213.9311874869104,-1.0587069433717673,2.038581,0.017260786145925522
105336.52+341006.5,163.402194,34.168473,1.8876999616622925,1983,278,53442,1,-27.493571169219205,46.96157349138341,0,0,0.0,-26.695866136503877,-1.0,44.273356584760066,27.74210042267737,44.273356584760066,27.74210042267737,42.52822137866381,0.1464946028689776,-1895.9338747906058,-0.4343727739740686,1.894617,0.01798556186258793
123011.84+401442.9,187.549343,40.245267,2.045300006866455,1984,232,53433,1,-28.849922686291492,47.451024293716564,0,0,0.0,-26.31067128966068,-1.0,44.90868302684458,39.37756584123468,44.883042436009944,37.12002632162095,45.38775093852076,55.173208018979516,476.9165062668784,-0.23675043687675412,2.047763,0.019331317394971848
123203.15+391439.3,188.013125,39.244267,1.899999976158142,1984,247,53433,1,-26.508841712930945,46.70814686277813,0,0,0.0,-27.07318267035253,-1.0,43.843391189107294,23.086277917208395,43.812851270312954,21.518599403759083,44.42034894997379,32.896693886633926,754.8455446149114,-0.43855211416828865,1.89967,0.011975197121500969
124655.71+400701.7,191.73214199999998,40.117145,1.9673999547958374,1985,161,53431,1,-27.713823689215847,47.2188800126546,0,0,0.0,-26.59240740424827,-1.0,44.28977312441438,19.899563326618026,44.25674364942669,18.442257069451628,44.715075756690055,19.657080044951133,498.3048307909918,-0.5020640946392021,1.974457,0.01434558816254139
125004.62+402108.8,192.519283,40.352461,1.933500051498413,1985,555,53431,1,-27.175075210501838,46.98146425056354,0,0,0.0,-26.832129483420612,-1.0,44.08092660168633,21.921709117577848,44.08092660168633,21.921709117577848,44.644303545009706,31.084222121805674,680.0438929327199,-0.5246090022334542,1.937084,0.014475313015282154
124349.71+344239.8,190.957134,34.711083,1.837399959564209,1987,338,53765,1,-26.50793533800624,46.62532777867262,0,0,0.0,-27.060255963366092,-1.0,43.877709312868355,25.26468227714927,43.839382492039576,23.130606488271695,44.31918254179695,30.730901322726726,-369.1460147868,-0.2506816015596769,1.842438,0.016990866512060165
124727.83+341509.5,191.865965,34.252665,2.070199966430664,1987,477,53765,1,-28.09108455144698,47.304132057024574,0,0,0.0,-26.529476402311793,-1.0,44.348795738389484,18.22839269244375,44.317296622312796,16.9531053140136,44.97894692394934,29.822580665631758,284.35279154802873,-0.3917328412684995,2.076006,0.015993423759937286
125117.30+351733.6,192.8221,35.292675,1.6861000061035156,1987,576,53765,1,-26.67901423790015,46.53334508407252,0,0,0.0,-27.07067425333308,-1.0,44.03815203850922,44.64326636971965,44.02972727966401,43.78558977293042,44.376221503956366,41.61946768790143,1171.2552946023327,-1.1979685572594576,1.691463,0.014213682152330875
125340.07+341548.3,193.416992,34.263426,1.923699975013733,1987,583,53765,1,-26.81876008473244,46.69382080113718,0,0,0.0,-27.060642574439584,-1.0,43.93032889324831,26.10337932829531,43.93032889324831,26.10337932829531,44.400764933713816,30.97391876187,562.4606346698909,-0.8149048963129886,1.932571,0.015822995454072952
110449.13+381811.6,166.204739,38.303228999999995,1.9428999423980713,1988,151,53469,1,-27.221402871781702,46.81255365376839,0,0,0.0,-26.92402890236711,-1.0,43.98107180842913,21.00343103419318,43.98107180842913,21.00343103419318,44.307306710187625,20.16081084754002,-219.0367231912872,-0.5584834054314243,1.962745,0.017724815756082535
110648.51+390241.0,166.702144,39.044731,1.9246000051498413,1988,521,53469,1,-26.847880396782,46.93228073559162,0,0,0.0,-26.857660430123204,-1.0,44.12249946602322,25.917898672701526,44.117057568001314,25.59516240845206,44.629262517309314,31.422793680439483,637.2916914231328,-0.6828283468699325,1.928587,0.01613648422062397
111046.55+394525.2,167.69396,39.757014,1.6547000408172607,1988,622,53469,1,-26.523650511579756,46.65114099013373,0,0,0.0,-26.9963292416705,-1.0,43.87584644503673,24.655528781340315,43.87584644503673,24.655528781340315,44.19358728902645,37.661719332946916,-165.44445657326608,-0.6594129544858163,1.657506,0.015481021255254745
125859.15+381003.2,194.74646299999998,38.167569,1.8450000286102295,1989,36,53772,1,-26.891220432790348,46.72488465484597,0,0,0.0,-26.9511227881883,-1.0,44.02265859035774,27.734808406181514,44.0145978197289,27.22478128504251,44.59330666697381,39.40259022666871,241.54403382482252,-0.21566480150801937,1.851987,0.01659218780696392
125637.79+375204.9,194.15746399999998,37.868036,1.8625999689102173,1989,61,53772,1,-26.803980349650974,46.576271310924604,0,0,0.0,-27.105348880335193,-1.0,43.95821359462038,33.612178260763194,43.91816975540858,30.65157667410228,44.522460336463624,44.68796405169563,284.35279154802873,-0.31938615345540455,1.868302,0.01638219505548477
125324.27+371627.2,193.35114099999998,37.274243,1.9071999788284302,1989,95,53772,1,-26.561038631998965,46.75433021476387,0,0,0.0,-27.01159185694706,-1.0,43.90382006783573,22.461158187940196,43.85964981517046,20.289058474457494,44.41944634922911,28.264712898706765,-551.5225589575073,-0.6599581101634442,1.919322,0.0160562414675951
125327.19+371501.8,193.363315,37.250504,1.6492999792099,1989,100,53772,1,-26.319173517437154,46.57039889198364,0,0,0.0,-27.01966288833118,-1.0,43.79685379127481,23.59358423692226,43.78953378768415,23.19924858467735,44.27030115815445,25.35179454585078,-261.9174304853137,-0.46319290026280413,1.656366,0.015377063304185867
125314.72+380911.3,193.31135600000002,38.153145,1.8136999607086182,1989,113,53772,1,-27.558619770966416,47.00113661900336,0,0,0.0,-26.65752590028073,-1.0,44.193417814287784,21.67935892566962,44.188940626253945,21.457012174638237,44.682806316954014,23.87025146969998,423.4390076865164,-0.4168583466753333,1.822145,0.015921952202916145
125311.59+375950.1,193.29833200000002,37.99725,1.771299958229065,1989,157,53772,1,-27.540789255209027,47.104408426575,0,0,0.0,-26.554127028551648,-1.0,44.28638124314224,21.51753781465686,44.27874592025125,21.142544432860905,44.88992793400873,33.38611157616559,883.0334293063684,-0.704814939109454,1.770704,0.014866873621940613
125146.73+375724.2,192.94470900000002,37.956746,1.8162000179290771,1989,161,53772,1,-26.71403664141254,46.68456364661924,0,0,0.0,-26.994969895084598,-1.0,44.03057800231455,31.42793451686001,44.03057800231455,31.42793451686001,44.29765738366535,22.27725916833854,48.82889296539236,-0.5212232145496287,1.833396,0.01697733998298645
124822.36+373310.9,192.093177,37.553036,1.9215999841690063,1989,296,53772,1,-26.623763149440517,46.75887700359289,0,0,0.0,-27.062083934259793,-1.0,44.09044614934189,38.77784719191817,44.05286396114115,35.563255238675325,44.600782930781996,46.83765297111048,979.1382805618998,-0.7208828292708347,1.923551,0.015021203085780144
125015.08+382442.2,192.562852,38.41174,1.9383000135421753,1989,474,53772,1,-26.571803958932357,46.61448802511727,0,0,0.0,-27.136457056224977,-1.0,43.7287008626115,19.160464963293684,43.7287008626115,19.19240612891704,44.361467078968666,35.87412616155884,936.4288286770488,-0.8585121051526485,1.941972,0.017996370792388916
125022.01+381425.9,192.591724,38.240534999999994,1.6929999589920044,1989,479,53772,1,-27.133029763008594,46.8289777513715,0,0,0.0,-26.810215814327567,-1.0,44.15033963446216,30.09324646236764,44.15033963446216,30.09324646236764,44.48406077169837,40.157936069161906,915.0718136124436,-0.7715944105413044,1.689724,0.01887832209467888
125634.90+384308.8,194.14544899999999,38.719122,2.007999897003174,1989,590,53772,1,-27.345464655991698,46.980042749646294,0,0,0.0,-26.832011818237174,-1.0,44.386615417959305,42.454087715017224,44.386615417959305,42.454087715017224,44.83304054651831,45.365231379687025,744.1607397674087,-0.7692882231273614,2.002625,0.01867476850748062
110735.38+301149.0,166.897445,30.196946,1.767699956893921,1990,4,53472,1,-27.20571935258042,46.8445467921621,0,0,0.0,-26.791018861013697,-1.0,44.152508236175585,28.22572329454143,44.14564408121896,27.783114243834067,44.91324523865106,79.55434458518182,487.61085958027655,-0.4603803025241504,1.779837,0.02300182357430458
105945.72+300828.3,164.94051100000001,30.1412,1.8762999773025513,1990,120,53472,1,-26.848651513053923,46.794457328966274,0,0,0.0,-26.89924547373953,-1.0,43.95935237633961,20.505313070232035,43.953940857817976,20.251392261507647,44.4113234228686,22.530838320039972,-562.2540411710776,-0.4186297649212136,1.877945,0.014793559908866882
105534.32+301543.2,163.89301,30.262019,1.7733999490737915,1990,281,53472,1,-26.451028748230847,46.57016508118843,1,0,0.0,-27.036917922848147,-1.0,43.810116872628186,23.486527129193433,43.810116872628186,23.486527129193433,44.62444992183413,55.494488639467896,498.3048307909918,-0.4039958405536126,1.780976,0.027552880346775055
105607.23+304746.7,164.03016499999998,30.796309,1.7415000200271606,1990,334,53472,1,-26.418693425246516,46.67419608121357,0,0,0.0,-26.98974760219017,-1.0,43.81619065551504,19.951985908058326,43.81619065551504,19.951985908058326,44.339470540319866,30.034894906329793,1789.4591764007503,-0.33190080229105234,1.741527,0.02620461955666542
105936.82+304523.2,164.903455,30.75647,1.7105000019073486,1990,411,53472,1,-26.873046388542292,46.66356274292106,0,0,0.0,-26.950516746229933,-1.0,44.09674426809432,37.81020217114531,44.072091610788085,35.72369248482029,44.50216840561616,40.2874923631075,829.6284899951995,-0.8625561764609913,1.713717,0.01850777491927147
110041.31+315018.1,165.172157,31.838363,1.6490000486373901,1990,426,53472,1,-27.174594618501228,46.88961786437266,0,0,0.0,-26.694774787856872,-1.0,44.12178311172067,23.790330821999667,44.106461488689696,22.965656155609217,44.72919238018787,42.05439786976705,262.94917746483605,-0.7095680238491795,1.650453,0.025902708992362022
110104.02+310239.1,165.266777,31.044195000000002,1.7146999835968018,1990,460,53472,1,-26.542138209385048,46.50976393446976,0,0,0.0,-27.11215174182597,-1.0,44.05772271469186,49.502686291077325,44.046964556008135,48.29149029634489,44.54873761801936,61.10163180468846,1416.5584067896223,-0.8385944090993576,1.714473,0.02002207562327385
115717.49+311223.7,179.322903,31.206598,1.9848999977111816,1991,11,53446,1,-27.098242759372983,46.89137486034844,0,0,0.0,-26.98234901570706,-1.0,44.18603261755202,41.361520727175304,44.17445651523298,40.27359474484903,44.70811203126746,40.9143397130692,-390.5963295632385,-0.5933597103333526,1.996587,0.01800158992409706
115544.34+311223.1,178.93477,31.206434,1.9101999998092651,1991,41,53446,1,-27.66374240550548,46.97298738029201,0,0,0.0,-26.692431426771584,-1.0,44.32428834737873,29.719292250342747,44.26317148615184,25.814747342077567,44.90055880196184,42.955110654846,241.54403382482252,-0.6056672643840102,1.916534,0.018113546073436737
123019.88+380317.5,187.582837,38.054865,1.9823999404907227,1992,153,53466,1,-28.267111285147173,47.204068404893604,0,0,0.0,-26.49113825245606,-1.0,44.63272962081869,33.1958298794758,44.59616502063124,30.51539037094703,45.08448525478947,47.29701625951758,359.2533971563591,-0.16683467619396453,1.98735,0.011799796484410763
122604.90+375228.0,186.520446,37.874458000000004,1.9665000438690186,1992,222,53466,1,-27.46004030299895,47.027460375974535,0,0,0.0,-26.768091911281445,-1.0,44.1169957241329,20.160344493252136,44.1169957241329,20.160344493252136,44.71843187779436,31.20785176152522,48.82889296539236,-0.4453860391592457,1.974231,0.009806854650378227
122902.31+393946.1,187.25966,39.662824,1.8868999481201172,1992,446,53466,1,-26.90137732805954,46.706775861010726,1,0,0.0,-27.002547612888396,-1.0,44.06277140286165,32.154262819528164,44.0576759100122,31.779207623126194,44.465443554262315,39.28396575994193,-476.4129187071466,-0.8280835443895782,1.894008,0.014724325388669968
123435.31+383914.9,188.647156,38.654159,1.8321000337600708,1992,585,53466,1,-27.559388756508234,47.04631163807074,0,0,0.0,-26.776637352093932,-1.0,44.08492900440494,17.455442340130077,44.07360452966801,17.006164828059404,44.0370605530317,11.669192502246927,434.13527171652595,-0.4569817019684663,1.850301,0.014772186987102032
133334.16+334207.9,203.392372,33.702203999999995,1.8136999607086182,1993,121,53762,1,-28.00294862668956,47.17327746077917,0,0,0.0,-26.499019348271638,-1.0,44.563650446246825,34.620314772407305,44.55589349427066,34.0074493767009,45.070376275946835,45.598413461404135,-122.57753621139831,-0.7168598399317929,1.822424,0.01329103298485279
133243.66+343300.5,203.181948,34.550166,1.9258999824523926,1993,173,53762,1,-26.500423338181495,46.49754700525783,0,0,0.0,-27.070795403364503,-1.0,43.900747251650024,24.905537813367623,43.89354994704947,24.496194393383355,44.3457920166404,38.57415812528408,744.1607397674087,-0.4416099045136761,1.921489,0.010941281914710999
132850.16+334724.4,202.209011,33.790114,2.016400098800659,1993,283,53762,1,-27.049925020992855,46.82813383765265,0,0,0.0,-26.85681926094793,-1.0,44.32914163779335,36.66926237707486,44.32064612804255,35.95892204351427,44.833585881965334,60.564372648288746,327.1554314807326,-0.32656222529419665,2.015917,0.013572140596807003
132709.19+341957.5,201.788304,34.332654999999995,1.9523999691009521,1993,301,53762,1,-26.739196513404092,46.73586656657625,0,0,0.0,-27.106048292267644,-1.0,44.011065179536836,34.742218115312,43.97631293354428,32.07046792169097,44.461096964808306,34.70155430346552,776.2140090396192,-0.8778899823589654,1.950261,0.014421339146792889
132547.67+341320.6,201.44866100000002,34.222411,1.9366999864578247,1993,312,53762,1,-27.76782876796162,47.13149622111193,0,1,4.119661468089937,-26.635504984816865,17.797807874727003,44.24284704437658,20.077424220935526,44.233179676677366,19.635439553303005,44.95005380450977,44.1890574363475,-4.725090299166616,-0.25005278431242317,1.940069,0.012201775796711445
132807.10+353515.9,202.02961499999998,35.587773999999996,2.0357000827789307,1993,367,53762,1,-27.671399591984894,47.00471432065197,0,0,0.0,-26.711239398441556,-1.0,44.54030078974563,42.233211423107335,44.52514059400561,40.7843843386192,44.78796007490822,37.60420237822847,466.22177083765024,-0.3050828652632518,2.036383,0.010074011981487274
133014.11+344621.4,202.558796,34.772622999999996,1.8698999881744385,1993,438,53762,1,-26.93586562327401,46.69921888315201,0,0,0.0,-27.025003128542096,-1.0,43.99055338505078,28.245403818630763,43.97480984226244,27.239820746505906,44.49211501775828,41.31164906509342,423.4390076865164,-0.22631492493797367,1.876189,0.010875427164137363
133404.17+354735.3,203.517406,35.79316,2.0734000205993652,1993,528,53762,1,-27.530061891749707,47.10027633095995,0,0,0.0,-26.752747116799565,-1.0,44.29559218951153,26.828939002487708,44.28751011006756,26.334278164376205,44.754593804591224,28.52863101045631,1107.2300181133548,-0.5649092072532866,2.076997,0.01750131882727146
125833.97+310727.6,194.641583,31.124340000000004,1.8526999950408936,1994,42,53845,1,-27.56292654820755,47.00919570495779,0,0,0.0,-26.666105053093556,-1.0,44.36560145965012,31.633252693442138,44.32013459736941,28.488985771650974,44.76982739118661,31.368039961843216,583.8428464290001,-0.6779850412940576,1.859665,0.01451822742819786
125104.86+312911.5,192.770285,31.486555,1.9222999811172485,1994,245,53845,1,-27.17184093639214,46.836930872276845,0,0,0.0,-26.91646889124664,-1.0,44.06973465046618,26.44042529729808,44.019302313722186,23.541606697605623,44.54266615372356,30.46081967673295,551.7689557867039,-0.5602234451835386,1.930786,0.013320200145244598
120724.71+403413.4,181.85299799999999,40.570397,2.0069000720977783,1995,263,53415,1,-27.169671017602756,46.90900675924119,0,0,0.0,-26.864398976537984,-1.0,44.12642502642543,25.08530633335239,44.11739451316199,24.569080065316975,44.54781189756209,25.37426703429234,1075.2122323489425,-0.6035593244460529,2.005407,0.0179855078458786
121746.04+410850.0,184.441871,41.147226,1.9423999786376953,1995,617,53415,1,-26.74766796879315,46.75145333423686,0,0,0.0,-27.083763849449657,-1.0,44.08875966466596,41.74018702522598,44.08875966466596,41.74018702522598,44.48514145796151,35.15457639621274,-154.72715211298961,-0.7510118092127911,1.956748,0.025463439524173737
121800.42+403608.5,184.501789,40.602371999999995,2.0452001094818115,1995,635,53415,1,-27.725363471046425,47.13558168132995,0,0,0.0,-26.764523338517222,-1.0,44.381242187375314,36.56373411046577,44.372375927767585,35.824841902956926,44.833550545080556,32.30712466770768,1416.5584067896223,-0.5551155563181922,2.044701,0.026471439749002457
121757.80+403432.6,184.490854,40.575741,1.6917999982833862,1995,636,53415,1,-26.870808023311426,46.74840466959708,0,0,0.0,-26.842031571985302,-1.0,44.275954585874004,46.37695108189228,44.258814633317606,44.58227652158665,44.68437497860593,36.888547399877176,423.4390076865164,-1.052575166771753,1.687983,0.0258426945656538
113943.32+385621.2,174.930507,38.939243,1.927299976348877,1997,324,53442,1,-28.087407210049616,47.191328863297976,0,0,0.0,-26.51900276572092,-1.0,44.67325242892542,42.439041720857446,44.65877142646734,41.04729725760384,45.10216831107647,48.83854288735191,209.43345020652842,-0.6210574180514783,1.935094,0.02349204383790493
